dialog_key,annot_relevant_mean,score_PMI_Pair,score_MINE_Pair,score_InfoNCE_Pair,score_PMI_Prompt,score_MINE_Prompt,score_InfoNCE_Prompt,score_KDE_Pair,score_KDE_Prompt
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,7.091475,9.904024,-1.0100112,0.1346446,-17.636774,-0.22113867,-0.25653967,-0.5675011
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,3.038455,-10.950941,-1.1408931,0.3173766,-16.777637,-1.8436998,-1.364827,-0.18139184
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,3.4379613,-3.900752,-3.3393617,2.1405718,-11.41349,2.6150987,0.39059514,-0.11754654
human|zh/LCCC/LCCC-turn_eval.json,1.0,0.94729185,-13.221796,-1.0276737,-0.49043167,-18.999458,-2.4530787,-2.645323,-0.61556166
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,4.2941756,-0.35610408,3.0278697,0.34958744,-16.306713,1.3372891,-2.1784103,-0.3945734
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,-6.1464767,-18.903934,-6.096911,0.45378116,-17.027975,3.7098842,-0.7956372,-0.773369
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,2.18724,-8.4021635,1.5177457,-0.02524102,-18.322899,-2.5786343,-1.2360609,-0.95138294
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,4.310517,-3.8126388,0.9472339,1.6901481,-13.669088,5.931508,-0.17958738,-0.43433368
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,1.6467654,-15.1933155,0.66945726,2.4668753,-9.168455,4.792113,-1.0282075,-1.1287667
human|zh/LCCC/LCCC-turn_eval.json,3.0,6.079199,0.4693817,1.2957251,0.056038626,-17.244856,2.5644736,-1.1921158,-1.1146351
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,-3.6597476,-17.630013,-6.5185556,2.063372,-9.188853,4.749255,0.39501655,-1.1963589
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,-2.7615488,-14.999581,-2.6163898,0.558191,-17.075827,0.57653105,-4.563787,-0.9775312
human|zh/LCCC/LCCC-turn_eval.json,3.0,3.1408942,-10.416383,-0.17726672,0.3135302,-17.390713,3.0441394,0.2358693,-0.88762414
human|zh/LCCC/LCCC-turn_eval.json,1.0,7.2559834,7.3844237,2.6117828,-0.8558616,-19.02203,-0.20363298,-1.9158549,-0.6290616
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,9.23798,10.813555,4.629161,1.5666062,-12.11287,2.4633124,-1.5061468,-1.4002417
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,6.383174,7.1083364,-0.948524,-0.47635004,-18.624489,2.5235643,-1.4448107,-0.7744799
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,-2.142127,-12.91479,-0.3769341,0.48932707,-17.171942,0.9694266,-0.5906058,-0.7659791
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,2.4405882,-12.4197235,-0.25430545,0.40597224,-15.830355,0.19828439,-0.84972054,-0.65215087
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,6.545865,-0.25965258,-1.04729,0.5890145,-16.936298,1.2096559,-0.546563,-0.32103115
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,-1.8995154,-15.716459,-5.504129,0.6605245,-16.225765,-0.87891734,-1.27052,-0.5888103
human|zh/LCCC/LCCC-turn_eval.json,1.0,6.6514807,5.0359526,-0.47280604,0.71471363,-14.322162,-1.7813743,-1.2233021,-0.49888286
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,6.5585833,-3.4857986,0.19062625,-0.281055,-17.766935,-0.1307983,-1.3219309,-1.2191617
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,-0.0790205,-14.6862755,-5.7125754,-0.4234977,-18.448938,-2.639697,-2.4450147,-0.7979552
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,6.7726517,-3.6807907,4.031009,-0.86948806,-19.224312,-0.1412997,-0.037539314,-0.39057526
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,4.9532394,1.8647176,2.3790262,3.5772014,3.7099628,8.359293,0.59922296,-1.5669955
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,-9.86418,-18.82939,-9.523896,2.103516,-7.5563836,4.166667,-0.34818316,-0.72747326
human|zh/LCCC/LCCC-turn_eval.json,3.0,1.313616,-8.242749,-0.8800381,-1.2526299,-18.120047,-5.207846,-0.9287146,-1.789031
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,2.187572,-5.3920646,1.3691082,2.3297184,-1.9369911,-0.7896353,-0.15879256,-1.0729862
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,-4.68643,-18.016455,0.8519724,0.5400521,-11.75267,-2.892959,-1.7543733,-0.83308285
human|zh/LCCC/LCCC-turn_eval.json,4.0,6.209344,1.4823811,-4.268051,0.94839305,-16.718422,0.69780743,1.8306149,-0.92386514
human|zh/LCCC/LCCC-turn_eval.json,3.0,-0.84940696,-17.127676,-0.8314257,-0.62912345,-18.5787,-1.2828012,-0.74769604,-0.78274757
human|zh/LCCC/LCCC-turn_eval.json,1.0,2.1365168,-12.888103,-0.03979556,-1.2048117,-18.532742,-0.9819933,2.1856315,-1.0583806
human|zh/LCCC/LCCC-turn_eval.json,3.0,-0.006827856,-14.369995,-1.0659049,1.8840371,-2.2282434,1.592901,-1.1889076,-0.97678256
human|zh/LCCC/LCCC-turn_eval.json,2.0,3.8201728,-14.624741,3.0699387,-2.3125236,-19.552914,-4.131742,-0.9613834,-1.3786911
human|zh/LCCC/LCCC-turn_eval.json,4.0,-7.7495713,-18.654722,-7.9338746,-1.4440842,-19.669062,-5.4562025,-1.2979399,-0.96189165
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,2.8468208,-12.452879,-2.6088161,2.2460387,-9.678032,0.21678089,0.009538356,-0.8635852
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,2.0546627,-9.242699,-2.7891407,2.2006176,-13.140528,-0.99908805,-0.8890056,-0.7604027
human|zh/LCCC/LCCC-turn_eval.json,2.0,4.076966,1.4169167,1.8228251,0.25049922,-14.259257,-4.6363287,-1.0705913,-1.0076648
human|zh/LCCC/LCCC-turn_eval.json,2.0,8.908344,14.494019,-0.58521855,0.31591332,-16.775024,-2.0107288,-0.050829858,-1.0651846
human|zh/LCCC/LCCC-turn_eval.json,3.0,1.6160005,-15.81588,-3.8399463,0.8680361,-16.103352,0.43128347,-0.71197486,-1.3671346
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,5.3460603,-1.7332124,2.0582387,-1.1750247,-19.030102,-3.3770132,-1.7950737,-1.2133305
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,-10.056108,-18.73131,-1.6244962,-2.2471669,-19.658459,-3.3030014,-0.3339704,-0.8885011
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,5.628813,-8.117544,2.1192024,0.80835986,-14.137934,-0.6667335,-1.0108342,-1.1726497
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,1.5331495,-11.734614,-0.24177137,-0.798895,-18.027016,-0.3167483,-1.1563029,-0.9767267
human|zh/LCCC/LCCC-turn_eval.json,3.0,2.403896,-15.542322,-1.652446,0.073491275,-16.193192,-3.0387495,-0.7626806,-1.7602011
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,2.9236724,-12.354432,-2.9154885,1.8081428,-11.338469,1.1032782,-0.6353098,-0.60272694
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,1.8867068,-9.522771,0.44617695,-0.22667,-18.26017,1.5244056,-1.0780658,-0.5414071
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-0.56223816,-11.419187,-2.6418505,2.9236717,-2.4528894,0.82983804,-1.133973,-0.7204504
human|zh/LCCC/LCCC-turn_eval.json,1.0,2.3437345,-9.980881,0.67609483,-2.5440204,-19.739702,-3.7354465,-1.170051,-0.5870095
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-0.6015648,-15.517317,-4.8817825,1.7199283,-15.826929,2.447829,-1.1471624,-0.6635387
human|zh/LCCC/LCCC-turn_eval.json,4.0,-4.0020356,-18.073185,-1.0516617,0.043271713,-17.645647,1.4879621,-0.8736959,-1.4022651
human|zh/LCCC/LCCC-turn_eval.json,2.6666666666666665,2.4232025,-11.512997,1.144086,0.7628554,-17.068966,1.8574427,-0.37786388,-1.0114377
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,-0.6646764,-16.684572,-1.4577602,3.6127143,-1.0855097,7.461628,-0.18109216,-1.1416298
human|zh/LCCC/LCCC-turn_eval.json,1.0,-1.5549216,-15.843692,-2.4249017,-0.28568316,-18.133095,-1.1357077,-1.1806135,-0.79220897
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,10.262555,9.521776,3.1608083,2.0900455,-14.288741,1.2966416,-0.08137193,-1.6309127
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,5.2211018,-2.3365095,4.171913,-0.15916753,-17.979328,-1.2409188,-1.6177479,-1.7264471
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-4.029906,-17.501198,-2.0495963,0.4701044,-15.339078,2.3612893,0.92861253,-1.1857214
human|zh/LCCC/LCCC-turn_eval.json,3.0,-3.7652156,-16.761978,-2.4214933,0.3603272,-15.652945,1.0797442,0.52871716,-0.10795895
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,0.9684732,-14.627175,3.0710497,-0.6732347,-19.404497,0.057661377,-0.43109834,-0.30539164
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,0.70087856,-15.822568,-0.94992876,-0.64962757,-18.085001,0.8458053,-1.2144055,-0.54630595
human|zh/LCCC/LCCC-turn_eval.json,3.0,-1.1784031,-15.506775,-4.4499855,0.2205678,-17.820042,4.82799,-0.7315116,-0.66080964
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,4.2874327,-7.8698454,0.25021037,4.442902,14.759507,6.301205,-0.6296553,-0.5893033
human|zh/LCCC/LCCC-turn_eval.json,3.0,6.4205275,-9.294622,1.447524,-0.048028525,-17.17798,0.0026470723,-0.24136846,-0.77485514
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,9.486115,0.09727839,-1.385095,0.65907925,-16.704256,1.3653667,-1.3167657,-0.6774298
human|zh/LCCC/LCCC-turn_eval.json,1.0,-0.62483305,-14.730137,-3.460361,1.7483697,-11.669387,3.4808466,-1.3607486,-0.4590158
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,1.685116,-10.99247,-1.9455004,-0.12208831,-19.082355,-0.75443095,-0.6411931,-0.92980367
human|zh/LCCC/LCCC-turn_eval.json,5.0,2.7406678,-7.045973,0.56055856,1.2008785,-17.83292,0.2378072,-1.1375701,-0.4813425
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-7.2122316,-18.612827,-5.716875,-0.953393,-18.058035,2.9748316,-1.4563493,-0.7905199
human|zh/LCCC/LCCC-turn_eval.json,5.0,-5.2112904,-17.55543,-6.0463943,0.07383662,-18.099737,-1.2495872,-2.7094803,-0.7138374
human|zh/LCCC/LCCC-turn_eval.json,1.0,-0.32651934,-14.22803,-3.2116785,-1.2938744,-18.908764,2.5825548,0.87528366,-1.3231819
human|zh/LCCC/LCCC-turn_eval.json,3.333333333333333,1.7121947,-14.665186,1.1562365,-1.9250749,-19.482662,0.46757177,0.548169,-0.50851345
human|zh/LCCC/LCCC-turn_eval.json,5.0,-7.4987354,-17.97901,-1.7006446,-2.0338373,-19.549625,2.7376947,-2.7167478,-1.4768503
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-2.4879003,-14.2040825,-4.3362265,-1.1768011,-18.250412,1.9005418,-0.32109067,-1.071494
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,2.643075,-13.558334,-2.985121,0.14874616,-18.439034,-0.22973166,-1.5997679,-0.8873348
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-4.4682436,-16.887533,-0.6016445,-1.1498873,-19.110832,1.0495099,-1.0009089,-0.8823898
human|zh/LCCC/LCCC-turn_eval.json,5.0,-4.3453436,-17.02632,-5.5039244,-0.8603472,-19.58395,0.06521595,-1.9197966,-0.91601163
human|zh/LCCC/LCCC-turn_eval.json,5.0,1.819347,-8.039061,-2.8968124,0.33836362,-17.441734,1.3204892,-2.26081,-1.5767937
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-6.110919,-18.453463,-4.733969,-4.0632143,-19.688223,-4.833469,-1.0920371,-1.9982558
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,4.0334005,-12.334243,-2.4668589,6.190347,16.807962,7.2432537,-0.94752914,-0.90273565
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,4.670104,-10.0533285,-3.4220695,4.071457,10.315773,4.9406133,-1.0136565,-0.99920636
human|zh/LCCC/LCCC-turn_eval.json,5.0,5.4383116,-4.6486,2.894049,-0.0043185353,-18.181824,0.42979902,0.12654355,-1.3604004
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,6.652808,-1.0498977,3.9637198,1.7914165,-8.68074,1.0239493,0.41684663,-1.0700034
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-7.4043922,-18.563889,-7.8509803,-3.8723886,-19.814941,-8.107838,-2.0808456,-1.6685536
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,4.6792974,-2.1937969,-0.13394415,-0.44010746,-18.396238,-3.795458,-1.1744689,-1.1589212
human|zh/LCCC/LCCC-turn_eval.json,2.6666666666666665,3.6702025,-1.7008796,4.6959825,0.5790113,-18.268574,0.95661974,-0.9202356,-0.5929936
human|zh/LCCC/LCCC-turn_eval.json,3.0,-3.707293,-17.669275,0.59959674,2.4163625,-6.7655663,2.1266184,0.8294481,-0.58974993
human|zh/LCCC/LCCC-turn_eval.json,2.6666666666666665,-5.695953,-17.12434,-7.2099495,2.1282454,-8.964975,5.5312586,2.4671297,-0.2945365
human|zh/LCCC/LCCC-turn_eval.json,5.0,8.657952,9.190372,0.30394173,2.1770797,-10.577436,0.75157416,-0.84529877,-1.0328416
human|zh/LCCC/LCCC-turn_eval.json,2.6666666666666665,1.2575458,-14.162879,-5.4704046,-1.0531793,-18.528864,-1.8761685,-0.5238314,-1.1726307
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-1.6788865,-15.049895,-2.841454,-0.24203157,-18.776403,0.63247174,-0.59517026,-0.9812952
human|zh/LCCC/LCCC-turn_eval.json,5.0,-3.9496062,-15.56391,-4.4380217,2.5565996,-7.2807927,-1.6203842,-0.042003695,-0.7138343
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,-0.34760344,-14.030514,-0.076538846,2.2790625,-9.200932,2.8562844,-1.1344899,-0.5497292
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,-0.26463798,-8.304479,-1.8950832,-1.1962228,-19.136402,-3.433249,-0.80944973,-0.96067923
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,-0.023821607,-14.068321,-5.97937,-0.31884825,-18.56714,-1.1358793,1.0935204,-0.70907795
human|zh/LCCC/LCCC-turn_eval.json,5.0,-4.6938944,-16.514742,-4.7872825,0.6159954,-16.956375,4.3612604,-2.8765278,-0.64247715
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,9.06989,13.216999,1.4887525,-0.46350774,-18.686768,1.6977546,-1.6326402,-0.65333486
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,-1.3300691,-13.783723,-4.243034,-0.13347322,-17.007431,3.9993823,-0.7088244,-0.78672844
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,1.8531227,-10.094062,-1.6803122,-0.9845221,-19.442982,-3.2290196,0.5616971,-1.2551645
human|zh/LCCC/LCCC-turn_eval.json,3.0,3.520408,-7.868801,-1.98816,1.2556391,-18.143919,3.1935587,-1.5748522,3.8060133
human|zh/LCCC/LCCC-turn_eval.json,4.0,3.088584,-16.263948,0.7395395,5.0200014,12.559097,10.246023,-0.45274022,-0.7879024
human|zh/LCCC/LCCC-turn_eval.json,1.0,5.3424063,-10.054065,-2.27318,0.97777814,-15.834314,4.072454,0.34959668,-1.037083
human|zh/LCCC/LCCC-turn_eval.json,1.0,6.693488,5.761254,-1.7411561,-1.2946452,-19.169947,0.42114395,-1.3829966,-0.78116363
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,5.2085524,4.9576707,-1.1999471,-0.033729237,-17.191942,3.0802908,-1.6067156,-1.0774165
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,5.7596498,7.121058,-0.40263128,0.2424297,-15.868746,4.491219,-0.63338023,-1.1040028
human|zh/LCCC/LCCC-turn_eval.json,3.0,-2.395278,-16.498558,-5.2102256,0.97236544,-17.593166,0.6814251,-0.73850155,-1.3517263
human|zh/LCCC/LCCC-turn_eval.json,3.333333333333333,8.577923,9.429268,1.0876211,0.31252232,-17.479239,1.3326659,-0.119170636,-0.6061126
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,-6.8260264,-17.737314,0.8098278,-0.20871916,-18.913683,2.2327833,-0.6767902,-0.5335701
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,-2.2374442,-17.03846,1.6636813,0.64217037,-17.711075,4.424101,-2.2032971,-0.78613615
human|zh/LCCC/LCCC-turn_eval.json,2.333333333333333,2.4154148,-10.223855,0.5099903,0.038013455,-18.239717,3.059559,-0.4683437,-0.73135495
human|zh/LCCC/LCCC-turn_eval.json,3.0,7.257059,-1.6217356,0.6728965,0.58210874,-15.288475,0.5610863,-1.8999642,-1.8330129
human|zh/LCCC/LCCC-turn_eval.json,4.0,5.153466,-0.1470176,1.2051563,-2.792052,-19.832893,-6.3045673,-0.29720888,-0.29269964
human|zh/LCCC/LCCC-turn_eval.json,5.0,5.576144,-7.5235767,2.6683471,0.47437572,-16.735762,-0.24208266,-0.7098768,-1.0203851
human|zh/LCCC/LCCC-turn_eval.json,4.0,2.0297997,-11.55683,2.2537458,1.3422427,-12.784748,-1.46237,-1.3501984,-0.6859466
human|zh/LCCC/LCCC-turn_eval.json,5.0,4.044312,-8.717006,-3.0114448,-1.8851508,-19.484127,-3.0738382,0.10441181,-1.043527
human|zh/LCCC/LCCC-turn_eval.json,1.0,-5.158987,-16.7161,-3.3705971,1.4345896,-13.08077,5.412817,-1.2819022,-0.6161233
human|zh/LCCC/LCCC-turn_eval.json,1.0,2.98686,-12.432094,-0.30426216,2.5835843,-4.2292647,1.6427326,-2.2570772,-0.70960647
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,9.274526,4.2405977,0.80744654,2.2630599,-1.484545,4.034668,1.001528,-0.9296907
human|zh/LCCC/LCCC-turn_eval.json,5.0,-5.059513,-17.964464,-8.6231785,0.8535873,-17.378094,0.27919877,-0.7022375,-1.425106
human|zh/LCCC/LCCC-turn_eval.json,3.0,1.1221728,-13.1495495,-4.840351,-1.0181079,-19.232466,-1.6585486,-1.2269415,-1.1588618
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,3.792468,-5.3090982,-1.7911313,-1.8240335,-19.543047,-2.0637348,-0.89496815,-1.1354178
human|zh/LCCC/LCCC-turn_eval.json,3.0,10.337382,11.634874,4.4096503,0.26928502,-18.734806,5.2798443,0.7843433,-0.9026265
human|zh/LCCC/LCCC-turn_eval.json,5.0,0.18987404,-13.1101465,-1.5181835,-0.13258086,-19.153225,1.7016114,-0.47607055,-0.7418485
human|zh/LCCC/LCCC-turn_eval.json,5.0,7.2237997,6.2802725,5.341082,-0.21791145,-18.879383,-1.6487336,-0.8691634,-0.41810897
human|zh/LCCC/LCCC-turn_eval.json,5.0,4.7148094,1.3550471,-4.6563706,3.3057597,-2.0288076,4.6948667,-1.4313341,-0.56943303
human|zh/LCCC/LCCC-turn_eval.json,5.0,-9.465584,-19.433432,-9.22224,1.050232,-17.567417,1.4583797,0.90557295,-0.73627293
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,6.699645,-1.6017419,-1.2606962,2.5153816,-5.909553,-0.6393281,-0.16804214,-0.25887454
human|zh/LCCC/LCCC-turn_eval.json,5.0,3.4581006,-10.269118,-2.5612211,0.85189164,-12.7114,3.5258942,-2.5583158,-0.69105387
human|zh/LCCC/LCCC-turn_eval.json,1.0,1.2864476,-9.543951,-4.2745566,-1.4286289,-19.241226,-4.6977434,-1.2457196,-0.6812118
human|zh/LCCC/LCCC-turn_eval.json,5.0,-2.5339558,-17.347591,-4.518321,-1.905589,-19.522245,-0.8720628,-1.1757853,-1.0245919
human|zh/LCCC/LCCC-turn_eval.json,5.0,-3.4474335,-16.765339,-3.8178067,0.35881007,-17.45762,0.21414801,-1.4921813,-0.9364579
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,2.4448338,-9.915906,0.9846524,-1.3221138,-18.857037,-3.8631842,-0.57749593,-1.2314904
human|zh/LCCC/LCCC-turn_eval.json,5.0,7.6498346,7.055512,0.81292516,-0.05775345,-15.510876,1.5517586,-1.2568634,-0.7904182
human|zh/LCCC/LCCC-turn_eval.json,3.0,-1.9266902,-16.933592,-6.7675543,1.8040619,-0.9896887,3.1070254,-1.4733984,-0.59153694
human|zh/LCCC/LCCC-turn_eval.json,1.0,11.5522,10.854479,4.305823,-0.7860517,-18.860346,-0.31420326,-0.66442615,-1.125053
human|zh/LCCC/LCCC-turn_eval.json,3.0,2.9323153,-12.828803,-2.5701294,-0.7242774,-18.058578,-0.70173734,-1.0602919,-2.686363
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,8.512142,5.08599,4.6000156,0.7769064,-18.443495,2.9323492,-1.9088321,-0.89122766
human|zh/LCCC/LCCC-turn_eval.json,3.0,0.687645,-9.184774,-3.9946308,-0.7890162,-18.853811,0.23366295,-1.0187898,-1.4962405
human|zh/LCCC/LCCC-turn_eval.json,3.0,-0.36696786,-7.275228,-3.5443082,0.888608,-17.9979,3.2152584,-1.0316392,-0.36116698
human|zh/LCCC/LCCC-turn_eval.json,5.0,0.6886215,-15.3392935,-3.6083999,2.1383147,-13.781214,5.152993,0.55149513,-0.17377536
human|zh/LCCC/LCCC-turn_eval.json,3.0,-4.691269,-18.245628,-5.166909,-0.57981044,-18.828413,2.2825758,-0.78332794,-0.6147405
human|zh/LCCC/LCCC-turn_eval.json,5.0,3.2944396,-4.6477985,-2.1407042,2.785188,-5.734728,5.1946726,-0.08521753,-0.25963768
human|zh/LCCC/LCCC-turn_eval.json,3.0,9.254755,11.103546,5.5591416,-2.640785,-19.815933,-2.47018,-0.6784987,-1.1670045
human|zh/LCCC/LCCC-turn_eval.json,5.0,3.8852155,-7.3521967,-1.9122682,0.45217395,-17.000229,1.1191313,-1.5304692,-1.483235
human|zh/LCCC/LCCC-turn_eval.json,5.0,3.9133933,-7.6970286,4.36151,3.3689418,3.0705414,3.711473,-0.93771774,-0.8656289
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-9.269644,-18.515621,-7.9469385,-4.742895,-19.92633,-9.910112,-0.9695289,-2.5678587
human|zh/LCCC/LCCC-turn_eval.json,3.0,4.4395614,-4.3741817,-4.833272,1.2120475,-11.448622,0.3139538,-1.3881326,-0.7115776
human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667,0.03712393,-11.230254,-3.694364,-1.0276141,-19.022757,1.8756901,1.3434037,-0.9357683
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,0.1479003,-15.667844,0.5175167,-0.429381,-18.262669,1.6635693,0.16291563,-0.3392745
human|zh/LCCC/LCCC-turn_eval.json,5.0,-0.53612655,-15.533152,-2.797899,1.3273058,-13.974032,-0.38629505,-0.5020058,-0.8910498
human|zh/LCCC/LCCC-turn_eval.json,5.0,-4.3868456,-16.819378,-1.9498228,0.40628588,-17.65878,2.9900982,-2.5310125,-0.6351906
human|zh/LCCC/LCCC-turn_eval.json,3.0,7.8695197,-6.7974086,2.009568,1.1239389,-14.221587,3.5969005,-0.5076337,-1.0031893
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,7.096122,9.796483,-1.2482067,-0.06935098,-17.625477,0.8790221,0.2073383,-0.98788154
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,-2.1943183,-16.816046,-1.958875,1.2601688,-14.287899,4.3274508,-0.9482815,-4.3869967
human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667,1.4813672,-11.0541935,-5.6746173,4.0147448,9.979187,7.1021433,-2.174963,0.027081627
human|zh/LCCC/LCCC-turn_eval.json,4.0,2.1913977,-15.484234,2.9746156,-0.6908191,-19.163471,0.3768505,-0.496155,-1.0474715
human|zh/LCCC/LCCC-turn_eval.json,5.0,-6.5760417,-17.51506,-5.224168,-1.9152374,-19.666044,0.2122905,-0.7854242,-1.5208589
human|zh/LCCC/LCCC-turn_eval.json,3.0,1.3106543,-10.586258,-0.44042438,0.513651,-16.903482,3.4178784,-0.704899,-2.5900576
human|zh/LCCC/LCCC-turn_eval.json,5.0,14.50597,12.999081,3.6150894,0.56801313,-13.367281,0.6115682,0.5705914,-0.69314784
human|zh/LCCC/LCCC-turn_eval.json,5.0,-0.47238794,-15.033819,-4.2189674,-2.1098185,-19.649113,-5.4157968,-1.5862248,-1.3098245
human|zh/LCCC/LCCC-turn_eval.json,5.0,6.616049,10.322039,-1.8415918,0.9555907,-16.309677,-0.5041568,-0.8962108,-1.0841177
human|zh/LCCC/LCCC-turn_eval.json,3.0,-0.17920063,-12.613581,-4.7968554,-1.0662502,-19.283945,-2.9135349,-2.0696719,-1.5720923
human|zh/LCCC/LCCC-turn_eval.json,5.0,10.2513895,11.208229,2.6486554,2.0403595,-7.8386836,4.8828297,-1.1917984,-1.5285298
human|zh/LCCC/LCCC-turn_eval.json,5.0,1.4393609,-9.85764,0.3278607,0.5224376,-15.969774,-1.0062175,-1.6767102,-0.9742947
human|zh/LCCC/LCCC-turn_eval.json,3.0,1.3382628,-10.55194,-3.5728157,0.0544793,-18.496841,-2.5402796,-0.4240786,-0.90194285
human|zh/LCCC/LCCC-turn_eval.json,1.0,-5.0769253,-17.277052,-6.995801,-3.3205626,-19.852219,-6.957254,-0.95560515,-1.0091248
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,-1.5283914,-15.523209,-1.1127778,3.4523888,0.6766802,2.4362261,-1.1497141,-0.67577314
human|zh/LCCC/LCCC-turn_eval.json,4.0,9.730152,9.728794,3.1443377,-0.20006949,-18.383228,2.2491179,0.40338302,-0.8833938
human|zh/LCCC/LCCC-turn_eval.json,5.0,5.8764963,3.046675,-1.0132095,0.7809807,-15.432887,1.4919603,1.2265009,-0.87780094
human|zh/LCCC/LCCC-turn_eval.json,5.0,6.294048,-5.4224052,-0.47521478,1.322808,-12.614595,0.050476804,-2.7358441,-0.63696945
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,7.6169634,3.3665195,-0.40221167,-2.8753982,-19.311865,-1.1585809,-0.17170511,-1.8172014
human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665,6.7552347,7.105203,0.46181756,3.4261014,5.254106,3.6627486,2.2475567,-0.9611376
human|zh/LCCC/LCCC-turn_eval.json,5.0,-1.6259407,-17.10591,-6.713383,-1.982087,-19.653316,-4.257966,-3.0003116,-1.1320348
human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333,1.4555038,-12.851229,-1.8719543,-2.7076087,-19.80017,-2.1058054,-1.6725038,-0.81551814
