Dataset_Type,Dataset,Model,Method,Round,AUC,Spearman_PMI,Pearson_PMI,MSE_PMI,Spearman_Relevant,Pearson_Relevant,Spearman_Engaging,Pearson_Engaging
Synthetic,block,Qwen3-0.6B,InfoNCE_Pair,5,0.8049971666666667,0.29101320872103575,0.4757349643574438,15.676090297310473,,,,
Synthetic,block,Qwen3-0.6B,PMI_Prompt,5,0.7810563333333334,0.2312128399311203,0.4472248507928785,1.5773782642508247,,,,
Synthetic,block,Qwen3-0.6B,MINE_Prompt,5,0.821329,0.22107573648347284,0.5257190163554739,11.209273101365742,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Prompt,5,0.779364,-0.06928477259345774,0.3738358364690402,2.7469561487685907,,,,
Synthetic,block,Qwen3-0.6B,KDE_Pair,5,0.8455094999999999,0.4484625592520093,0.7684024866371145,1.5792612397795838,,,,
Synthetic,block,Qwen3-0.6B,KDE_Prompt,5,0.8009966666666667,0.14114569844071873,0.4026731434533111,4.270728721492509,,,,
Synthetic,block,Qwen3-0.6B,Direct_MEEP,1,0.5112732075889971,-0.03166980848073953,0.005792085278507257,3.079457088610004,,,,
Synthetic,block,Qwen3-0.6B,PMI_Pair,1,0.8441248333333334,0.5660547787548882,0.6166956564459684,4.106476799133592,,,,
Synthetic,block,Qwen3-0.6B,MINE_Pair,1,0.8467781666666667,0.38330851231886887,0.4664868353774151,79.3735407121701,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Pair,1,0.8044678333333334,0.2654585964305804,0.47812582597378195,16.391895817644432,,,,
Synthetic,block,Qwen3-0.6B,PMI_Prompt,1,0.7765006666666666,0.2573469749569953,0.4566863146955224,1.0990988859674211,,,,
Synthetic,block,Qwen3-0.6B,MINE_Prompt,1,0.8137093333333334,0.18425206236237812,0.5191937030574466,1.1960082072213962,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Prompt,1,0.7775073333333333,-0.0006511144696240579,0.38628669848650016,2.6989445919941373,,,,
Synthetic,block,Qwen3-0.6B,KDE_Pair,1,0.8498088333333332,0.4527685073631325,0.7621601835287458,1.6518806954565914,,,,
Synthetic,block,Qwen3-0.6B,KDE_Prompt,1,0.7927929999999999,0.13628540461430177,0.3854773768441497,4.2586877057146175,,,,
Synthetic,block,Qwen3-0.6B,Direct_MEEP,2,0.5070119782998038,-0.05841698257580575,-0.07182161689911233,3.2442045436228675,,,,
Synthetic,block,Qwen3-0.6B,PMI_Pair,2,0.8467155,0.41229649999144075,0.6391871038401112,2.035637248987632,,,,
Synthetic,block,Qwen3-0.6B,MINE_Pair,2,0.8414765,0.3343005801825607,0.4042744083746194,77.17048103317413,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Pair,2,0.7996061666666667,0.12000883853901069,0.3815506652326089,16.26959090501504,,,,
Synthetic,block,Qwen3-0.6B,PMI_Prompt,2,0.7847438333333333,0.23173771565450071,0.47105502598144705,0.713188805270622,,,,
Synthetic,block,Qwen3-0.6B,MINE_Prompt,2,0.8185571666666667,0.20130735119840631,0.5299810046850189,16.472699456061694,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Prompt,2,0.7842448333333334,-0.023653219357130377,0.3749117764616802,4.844599874024576,,,,
Synthetic,block,Qwen3-0.6B,KDE_Pair,2,0.8478135,0.42320376120005265,0.7558552217157093,1.64635460036635,,,,
Synthetic,block,Qwen3-0.6B,KDE_Prompt,2,0.8018854999999999,0.13478462631393767,0.38805308652345266,4.269980181877329,,,,
Synthetic,block,Qwen3-8B,Direct_MEEP,3,0.6985971186344837,0.061597116628216556,0.2007341006449911,2.766720132666912,,,,
Synthetic,block,Qwen3-8B,PMI_Pair,3,0.847978,0.41157094397509786,0.8142310840432028,0.42409436439079723,,,,
Synthetic,block,Qwen3-8B,MINE_Pair,3,0.848437,0.36560600955286193,0.7759050502790213,7.436331847437085,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Pair,3,0.8369753333333333,0.29507175640275246,0.6344170440656401,4.266576230921642,,,,
Synthetic,block,Qwen3-8B,PMI_Prompt,3,0.8407049999999999,0.449168347376908,0.8114299954567501,0.3799189754669134,,,,
Synthetic,block,Qwen3-8B,MINE_Prompt,3,0.8424956666666665,0.43940578624179555,0.8172435248177381,0.299281124331886,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Prompt,3,0.827947,0.1273448066573357,0.7551550147173411,0.44416452711273746,,,,
Synthetic,block,Qwen3-8B,KDE_Pair,3,0.817158,0.3527744187713528,0.5820872969743716,15.13314658389538,,,,
Synthetic,block,Qwen3-8B,KDE_Prompt,3,0.835224,0.36839268990379753,0.6539581334926563,2.5253069860527866,,,,
Synthetic,block,Qwen3-8B,Direct_MEEP,4,0.6998361303402485,0.043637141721618866,0.18221992948105512,2.8016003105719154,,,,
Synthetic,block,Qwen3-8B,PMI_Pair,4,0.8452628333333334,0.403613513596095,0.8279828684822559,0.38345496526508294,,,,
Synthetic,block,Qwen3-8B,MINE_Pair,4,0.8461184999999999,0.432835071998436,0.7936400636181535,13.21622291911043,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Pair,4,0.8327638333333334,0.2973862312872998,0.6267287217079506,4.649683851393251,,,,
Synthetic,block,Qwen3-8B,PMI_Prompt,4,0.8359493333333334,0.4261867457757802,0.8221527098051308,0.28579296885526234,,,,
Synthetic,block,Qwen3-8B,MINE_Prompt,4,0.8395586666666666,0.40161510050300747,0.818228970424959,0.47833596799074224,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Prompt,4,0.8226381666666664,0.07026072061716487,0.739606225384256,0.8548347706687427,,,,
Synthetic,block,Qwen3-8B,KDE_Pair,4,0.8140651666666667,0.3338174087129947,0.5390190622994934,14.647752927612892,,,,
Synthetic,block,Qwen3-8B,KDE_Prompt,4,0.824787,0.36842280222890056,0.5951100535431445,2.6932227180261195,,,,
Synthetic,block,Qwen3-8B,Direct_MEEP,5,0.6846880685890722,-0.0036697765821839066,0.14729138291076135,2.8795806983417305,,,,
Synthetic,block,Qwen3-8B,PMI_Pair,5,0.8471609999999999,0.4944513273056585,0.8384748510719912,0.36382440390349535,,,,
Synthetic,block,Qwen3-8B,MINE_Pair,5,0.8462243333333335,0.5221625011123783,0.8030739958695866,9.613753414566352,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Pair,5,0.8144149999999999,0.23072954919535194,0.5264144223680225,4.097657312883856,,,,
Synthetic,block,Qwen3-8B,PMI_Prompt,5,0.8443164999999999,0.4140470766183941,0.8173141042728201,0.28954604370482023,,,,
Synthetic,block,Qwen3-8B,MINE_Prompt,5,0.8463868333333333,0.40242761679495775,0.8142999295475236,0.44800233810392864,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Prompt,5,0.8342351666666666,0.16000295048004376,0.765001633136088,0.4512536133217252,,,,
Synthetic,block,Qwen3-8B,KDE_Pair,5,0.8047833333333333,0.34828266203947716,0.5664868788881327,14.140686803080273,,,,
Synthetic,block,Qwen3-8B,KDE_Prompt,5,0.8317904999999999,0.34004613977373827,0.6435495457591983,2.4672440662044837,,,,
Synthetic,block,Qwen3-8B,Direct_MEEP,1,0.7024648305303025,0.07294214021218985,0.24273614751943745,2.6722085015076225,,,,
Synthetic,block,Qwen3-8B,PMI_Pair,1,0.8498443333333332,0.42980679574641045,0.8169074405308568,0.39208895353190715,,,,
Synthetic,block,Qwen3-8B,MINE_Pair,1,0.8499416666666667,0.46771575310133456,0.7765061697290001,12.202165761415152,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Pair,1,0.8359016666666667,0.2191587362412581,0.5645369076770492,5.194250307038834,,,,
Synthetic,block,Qwen3-8B,PMI_Prompt,1,0.8429853333333334,0.44072325751872043,0.8063375518252448,0.34419507019820206,,,,
Synthetic,block,Qwen3-8B,MINE_Prompt,1,0.8448473333333333,0.4281092802042418,0.8144994694786847,0.3417112669165001,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Prompt,1,0.830843,0.13873062270418476,0.7390146322697695,1.0497243471383757,,,,
Synthetic,block,Qwen3-8B,KDE_Pair,1,0.8199993333333333,0.3658202910958481,0.5709692058876409,15.267255864153249,,,,
Synthetic,block,Qwen3-8B,KDE_Prompt,1,0.835911,0.3443288342824231,0.6438291157286036,2.42127550253756,,,,
Synthetic,block,Qwen3-8B,Direct_MEEP,2,0.6817125145292522,0.031704596462929044,0.18043043446245327,2.8246640885399725,,,,
Synthetic,block,Qwen3-8B,PMI_Pair,2,0.8501485000000001,0.4253207623976757,0.8157262986980733,0.4648314882087027,,,,
Synthetic,block,Qwen3-8B,MINE_Pair,2,0.8496161666666666,0.44757483151232913,0.7701295189726378,11.152104013906419,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Pair,2,0.8280204999999998,0.2556306319646393,0.5736857187646883,3.0438873355060916,,,,
Synthetic,block,Qwen3-8B,PMI_Prompt,2,0.8451111666666666,0.3936658790825506,0.7963828748052014,0.38357229514650637,,,,
Synthetic,block,Qwen3-8B,MINE_Prompt,2,0.8502233333333332,0.38647251665946447,0.7734472192102368,0.4238727752280072,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Prompt,2,0.8358156666666666,0.1136704238744104,0.7504205718948894,0.7123040511837387,,,,
Synthetic,block,Qwen3-8B,KDE_Pair,2,0.8218108333333333,0.32297604784669925,0.5707030725944826,14.998486192499284,,,,
Synthetic,block,Qwen3-8B,KDE_Prompt,2,0.8389706666666668,0.32509504605502776,0.6213637022844863,2.556776260856431,,,,
Synthetic,block,Phi-4-mini-instruct,Direct_MEEP,3,0.6214188830138113,-0.08008185732310794,0.13093061120388996,2.8892442481678904,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Pair,3,0.8497838333333334,0.433364544777204,0.8565314233192914,0.2733737306693453,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Pair,3,0.8515874999999999,0.4709296865570503,0.7950881936709507,10.828302994453313,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Pair,3,0.8302624999999999,0.18204639487530866,0.5325213059901118,4.357654938349736,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Prompt,3,0.8443275,0.4425847193571691,0.8162914618202869,0.3083195776843472,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Prompt,3,0.8477268333333333,0.4237724992557956,0.7645783957104956,1.1598713132962017,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Prompt,3,0.8308365,0.05341216156878719,0.6968220595740041,2.360823841369991,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Pair,3,0.8226001666666668,0.35395328452998565,0.6011545554192814,9.453221963746477,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Prompt,3,0.8402558333333333,0.3964643882232833,0.7162580480474129,1.9620576148373634,,,,
Synthetic,block,Phi-4-mini-instruct,Direct_MEEP,4,0.6400417831033207,-0.07875480829305467,0.09625743405005915,2.950415694942155,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Pair,4,0.8430546666666666,0.3940663829183259,0.8449614788966036,0.3243436351526409,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Pair,4,0.8445663333333333,0.3835988911935229,0.8004729351875066,15.157282973968126,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Pair,4,0.8160873333333333,0.21918275133960172,0.5212632030623557,3.100482376142663,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Prompt,4,0.8370226666666666,0.37323722958863365,0.7985774998825006,0.35574208564143955,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Prompt,4,0.8410423333333332,0.36965157505022234,0.7646491373548073,0.9358822605504135,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Prompt,4,0.8267373333333332,0.08370228737774094,0.6832216798411985,0.6659552632794002,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Pair,4,0.8174,0.3926708622913459,0.6028897060719115,9.136885277220244,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Prompt,4,0.8364606666666666,0.35618098309322815,0.6813794154269649,1.9507295335002897,,,,
Synthetic,block,Phi-4-mini-instruct,Direct_MEEP,5,0.6460727349467743,-0.0338228090784519,0.15226584498169582,2.8485842647578155,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Pair,5,0.8509680000000001,0.5032679559396779,0.8545600025888106,0.4475531260549808,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Pair,5,0.844961,0.4064565050696913,0.7852346937116814,12.933102474250779,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Pair,5,0.7900973333333334,0.26748964481323245,0.46959915180837364,6.679969847768257,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Prompt,5,0.846626,0.3895692128679627,0.8122165564787396,0.2908886633040646,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Prompt,5,0.8455910000000001,0.42195374860398344,0.773721665384716,0.43526969243509794,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Prompt,5,0.8375349999999999,0.09054049314950882,0.6929840846834806,3.167350765128545,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Pair,5,0.8108106666666667,0.3507480276647393,0.5922064302758034,9.830809191291278,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Prompt,5,0.8404176666666666,0.38260813152382633,0.6924638209014999,1.931224725843097,,,,
Synthetic,block,Phi-4-mini-instruct,Direct_MEEP,1,0.6372797313011074,-0.0635715788452848,0.11172271063466287,2.924518160776595,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Pair,1,0.8509928333333332,0.44208936534516935,0.8423151956416721,0.3122553924728033,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Pair,1,0.8504585,0.41677050441953567,0.7765952133626121,10.621290550081373,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Pair,1,0.8017921666666665,0.11046602636642046,0.435201485995102,7.4137096503593405,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Prompt,1,0.8447803333333334,0.4043500932353709,0.8099450340400047,0.3289605461754335,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Prompt,1,0.844221,0.3167802882088584,0.7505835524962363,1.317883990936679,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Prompt,1,0.8329563333333332,0.059002465608819735,0.6334643295987842,1.1805738761619937,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Pair,1,0.8220841666666667,0.3435076894011252,0.6047055876658829,9.023772326231972,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Prompt,1,0.8446325000000001,0.3633952745977849,0.7182628259247991,1.8957313463041414,,,,
Synthetic,block,Phi-4-mini-instruct,Direct_MEEP,2,0.633359131364333,-0.04765055057008546,0.12769811744274837,2.896875938968954,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Pair,2,0.851329,0.42111003618397835,0.850383411116241,0.26960482810538056,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Pair,2,0.846535,0.34743262119275087,0.7717091033709189,13.21361555950907,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Pair,2,0.8110076666666666,0.0618794678397851,0.45053213440450446,5.358286549976227,,,,
Synthetic,block,Phi-4-mini-instruct,PMI_Prompt,2,0.8476951666666667,0.3962148835481098,0.7744560357981397,0.46818446075044173,,,,
Synthetic,block,Phi-4-mini-instruct,MINE_Prompt,2,0.8495235,0.39015549630519425,0.7157947042983881,8.75143999207046,,,,
Synthetic,block,Phi-4-mini-instruct,InfoNCE_Prompt,2,0.8351091666666667,0.04563516494069432,0.602396964147718,1.0547887477755875,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Pair,2,0.818484,0.3394909312375959,0.6138094756772423,9.239958288446775,,,,
Synthetic,block,Phi-4-mini-instruct,KDE_Prompt,2,0.8463501666666667,0.37793756255370453,0.7005597967575388,1.8772950729908493,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,3,0.6356516676836997,0.059742267639755584,0.15669226593877514,2.8436878060724573,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,3,0.8578005,0.5238563023704905,0.8325733250553322,0.5346724084533853,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,3,0.8605424999999999,0.6062994011766256,0.7224310890218277,23.23566219028457,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,3,0.8391908333333333,0.4245246592591942,0.5894004827619029,5.179026913086755,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,3,0.8416018333333333,0.46113687965236916,0.7799034116589939,0.33220746301229304,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,3,0.8406431666666666,0.45021193840356566,0.7725723850633825,0.3892240035678327,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,3,0.8285081666666665,0.22712411933507892,0.7179201571833728,3.4130714934138155,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,3,0.8348058333333334,0.445096984297387,0.6728340599631,8.86226361657261,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,3,0.8327838333333333,0.4106027166921971,0.6783782468781451,2.099236039561888,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,4,0.6369259024885382,0.06011954412024192,0.12310848513681512,2.8985217108900856,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,4,0.8556386666666667,0.5514518249876803,0.8264595787433804,0.6310755978189512,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,4,0.8509373333333332,0.42488456576467215,0.6940031424686157,33.43114239547058,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,4,0.8224816666666666,0.5652045379266051,0.5721716426466517,6.303571883198838,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,4,0.8348928333333334,0.3929741564801756,0.7925249625054103,0.3047169353838334,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,4,0.8365461666666666,0.368601102861244,0.7413112545365298,0.579204874001954,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,4,0.8207925,0.21471514030234237,0.6204765903049506,1.3000028770958034,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,4,0.830971,0.42327200709316004,0.6248843543316265,9.630637638367913,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,4,0.8291304999999999,0.3672520180047585,0.644394468982858,1.9782160196850704,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,5,0.6414603723791813,0.031211081613057235,0.11596776845408739,2.9155465462957735,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,5,0.8560115,0.5516125121199151,0.8194555377408809,0.6582600136142778,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,5,0.8538358333333332,0.5358773165822418,0.6640692676149824,37.43762327499493,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,5,0.8091954999999998,0.42874814960922936,0.5326628771981775,8.168712796879626,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,5,0.8434116666666668,0.419180902744369,0.7666939153529543,0.4395109510674917,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,5,0.8434918333333332,0.4027765399282718,0.7391280651658879,0.485538396549218,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,5,0.8255416666666666,0.17872611750123144,0.6347727465415041,1.67311257180752,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,5,0.8295961666666667,0.43217551317235897,0.6641156659834461,8.942249323361501,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,5,0.8356359999999999,0.3442679447652991,0.6716422099325948,1.9676509879037212,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,1,0.6378643468512459,0.07155674004898288,0.09169368021912933,2.961622840330945,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,1,0.8576946666666667,0.5736835827842104,0.8231100750010677,0.6431095882860834,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,1,0.8576936666666667,0.5283217482887526,0.7049078145163484,28.769002739574393,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,1,0.8283833333333334,0.4792389941297151,0.5466805156176592,8.723430647485982,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,1,0.8437053333333333,0.3963047329915122,0.7705012687723904,0.37359340366235777,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,1,0.8413213333333334,0.38774204751811925,0.760674082438031,0.7594986491966934,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,1,0.8332740000000001,0.25248094622352735,0.6695235771864073,10.347548620098133,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,1,0.8375049999999999,0.46635574295197163,0.6717791093227785,8.975152236430604,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,1,0.8364666666666666,0.3673074861743061,0.6786554248696671,1.9442121727361255,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,2,0.6251390463487829,0.08926583697880025,0.1546740495980246,2.8461120540499603,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,2,0.8571565000000001,0.5738089927369434,0.8378445408829945,0.6937853740031535,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,2,0.8537215000000001,0.5203373766897778,0.676472656944396,30.10302582363124,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,2,0.833403,0.48186560655656624,0.5962664508137026,4.97642231717972,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,2,0.8422686666666666,0.3598560558711433,0.7466464225833297,0.5716480842039227,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,2,0.8431056666666666,0.3485026776639856,0.7465302682398582,3.061296049304415,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,2,0.8263476666666666,0.30247210246890754,0.5532049833317224,1.3582762702722198,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,2,0.8318653333333333,0.40124499386652646,0.6591874630358231,9.496839169275699,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,2,0.8432843333333333,0.3378833098165195,0.6466239439358565,1.943154370476099,,,,
Synthetic,independent,Qwen3-1.7B,Direct_MEEP,3,0.5077150337121379,0.007854688166161453,0.021924975277633037,1.2010071553591555,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Pair,3,0.5701818333333334,0.3339023940456786,0.3192815640132613,0.5218249123086771,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Pair,3,0.5519665,0.33168465507547923,0.291526831164323,2.122042635522176,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Pair,3,0.5490641666666666,0.1869986792683796,0.1876417810196934,1.2656777144236722,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Prompt,3,0.5208238333333334,0.04468154633651354,0.0525964254132449,0.2672156071668941,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Prompt,3,0.5108061666666667,0.10202112344922487,0.11084017569407698,40.32392650287869,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Prompt,3,0.5046681666666667,0.010910871155016218,0.032969248922289245,2.851863502946723,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Pair,3,0.5287043333333333,0.09798329310409251,0.09921005093814261,5.765595861736145,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Prompt,3,0.5127328333333333,0.03091777295455965,-0.020940328006861634,1.9479504890810757,,,,
Synthetic,independent,Qwen3-1.7B,Direct_MEEP,4,0.5120263587696217,0.02497323574420306,0.029064165784379148,1.1929886889934453,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Pair,4,0.573366,0.36818752101306385,0.37497830713359454,0.6662623126461094,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Pair,4,0.571241,0.393513581508015,0.4016412977922669,1.9582905656859249,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Pair,4,0.5435236666666666,0.16521181856289718,0.21247829780882113,1.7612975473167038,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Prompt,4,0.5231101666666667,0.042939536152507264,0.056546069985031644,0.25838216456934593,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Prompt,4,0.5228741666666666,0.10401843888731015,0.10128016843852601,2.7483712262214466,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Prompt,4,0.5092518333333333,-0.025097132450670252,0.011213441296348565,1.6398462247801344,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Pair,4,0.525772,0.05996034091094621,0.0820720334503897,6.2212833851675535,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Prompt,4,0.5003816666666666,0.00332569618073491,-0.010151617190193035,1.9854231638620827,,,,
Synthetic,independent,Qwen3-1.7B,Direct_MEEP,5,0.5084760180995476,-0.04117261731812241,-0.03290810620968996,1.2487928744762806,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Pair,5,0.5804961666666666,0.4042128756774128,0.40170480035334993,0.4880324548672162,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Pair,5,0.5647298333333333,0.3583453080547432,0.35313026353137367,1.8869345170457155,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Pair,5,0.5325636666666667,0.18396149559143865,0.17416693055023877,8.301816559579729,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Prompt,5,0.5252786666666667,0.02007159985636121,0.07489539659376361,0.2566885435102969,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Prompt,5,0.5185013333333333,0.1205024114596249,0.16637379688368303,19.029733296817213,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Prompt,5,0.5178016666666667,0.0004570725674287345,0.04796768457645727,27.464229066272136,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Pair,5,0.5278338333333333,0.1436020972969727,0.1398456967171521,5.83628663680023,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Prompt,5,0.5255575000000001,0.063837836735804,0.021586393579798736,1.9110133268466203,,,,
Synthetic,independent,Qwen3-1.7B,Direct_MEEP,1,0.5012609245845933,-0.0169090098262299,-0.031226492151072174,1.2422588836598298,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Pair,1,0.5774036666666666,0.3561694247664506,0.3694687671734656,0.6891860939987219,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Pair,1,0.5686375,0.3075046723727112,0.31188101703381044,2.017967070762881,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Pair,1,0.555631,0.20812267896957903,0.20057013248017466,2.4475146527303604,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Prompt,1,0.5212275,0.06733549891115856,0.07477895561463375,0.24110353549402677,,,,
