Dataset_Type,Dataset,Model,Method,AUC_mean,AUC_std,Spearman_PMI_mean,Spearman_PMI_std,Pearson_PMI_mean,Pearson_PMI_std,MSE_PMI_mean,MSE_PMI_std,Spearman_Relevant_mean,Spearman_Relevant_std,Pearson_Relevant_mean,Pearson_Relevant_std,Spearman_Engaging_mean,Spearman_Engaging_std,Pearson_Engaging_mean,Pearson_Engaging_std
Synthetic,independent,Qwen3-1.7B,PMI_Prompt,0.5209128333333333,0.004185808422847101,0.05449542892897165,0.029260572777705825,0.07586827336033301,0.026977953242176975,0.2517960422259033,0.013057855713340822,,,,,,,,
Synthetic,independent,Qwen3-4B,Direct_MEEP,0.500311414642659,0.006926120296270953,-0.022199162543094796,0.025501029862738517,-0.024726745896572786,0.01613901881508043,1.2416892147043614,0.017720521966928977,,,,,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Pair,0.5451459666666667,0.01216054217392832,0.21895922653296288,0.08192988772795722,0.23272000343629623,0.06754174177801603,2.7807330708773312,1.2573409256149335,,,,,,,,
Synthetic,independent,Qwen3-4B,InfoNCE_Prompt,0.5156135666666666,0.0033665812068361116,0.03705253586873026,0.017431588568840715,0.03271447539810441,0.015536626329465007,3.1878636039463153,3.2897731705171855,,,,,,,,
Synthetic,independent,Qwen3-4B,KDE_Pair,0.5278499,0.004222119775328806,0.08287916504990481,0.030329317916001297,0.07304259311227647,0.025139604720055723,10.5712641035615,0.30810027982965577,,,,,,,,
Synthetic,independent,Qwen3-4B,KDE_Prompt,0.5197110333333332,0.007843686775221027,0.04841461355712834,0.01812065873563287,0.02860986232893183,0.01764199196163208,1.6991200935479422,0.01807607420437908,,,,,,,,
Synthetic,independent,Qwen3-4B,MINE_Pair,0.5672288,0.007971851341508499,0.3830024459562483,0.012303723931705817,0.3824815974498093,0.018584722439865437,2.3850268963925187,1.0757546322058797,,,,,,,,
Synthetic,independent,Qwen3-4B,MINE_Prompt,0.5179050333333333,0.0035060747428966557,0.046752171177393026,0.028814827145097557,0.0513344889292785,0.017268433568016158,19.03433041068481,25.26292048455001,,,,,,,,
Synthetic,independent,Qwen3-4B,PMI_Pair,0.5753248,0.006233958023955925,0.42541626898555346,0.01744541207642431,0.42490122203617675,0.010887359076392843,0.554162911511238,0.12736795265751502,,,,,,,,
Synthetic,independent,Qwen3-4B,PMI_Prompt,0.5107865666666667,0.0034073724595027693,0.04350839184701663,0.03203797215362226,0.04604213531892026,0.018449465205736988,0.25582701618759635,0.006148591076965641,,,,,,,,
Synthetic,independent,Qwen3-8B,Direct_MEEP,0.5017737601209697,0.0066084108938998,-0.021840244434695184,0.036215091035725885,-0.027146019340349492,0.025144905020276137,1.2456937128312853,0.025331784487721606,,,,,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Pair,0.5367408333333333,0.006409988486945774,0.20183834121837663,0.09324595868936418,0.20016619352643752,0.05583188154756347,2.127966721911334,0.38552578677449717,,,,,,,,
Synthetic,independent,Qwen3-8B,InfoNCE_Prompt,0.5209441,0.0011812288540141473,-0.011644842471610406,0.01800408428253909,0.01537909052143394,0.02335502558346244,3.5446727792910506,1.001105455564576,,,,,,,,
Synthetic,independent,Qwen3-8B,KDE_Pair,0.5246179666666666,0.004694899080976661,0.056111043141522,0.01992551843945719,0.06433626487256272,0.02122500951278228,27.009554645923266,0.6766412069658467,,,,,,,,
Synthetic,independent,Qwen3-8B,KDE_Prompt,0.5166364333333333,0.011569985960809652,0.04251229276658777,0.02179028061703941,0.01958409155123494,0.021142939197977155,4.731933531524871,0.1863850569656942,,,,,,,,
Synthetic,independent,Qwen3-8B,MINE_Pair,0.5656030333333333,0.007536563947221258,0.39093811146768265,0.02348596091729992,0.39057574182479915,0.027284043239195827,1.1952081115072934,0.3496834953620384,,,,,,,,
Synthetic,independent,Qwen3-8B,MINE_Prompt,0.5322279666666667,0.005753816642021161,0.0779571246072123,0.021749722201407896,0.08924784275040977,0.030143197362924062,5.926210988587241,7.211604140741286,,,,,,,,
Synthetic,independent,Qwen3-8B,PMI_Pair,0.5674004333333332,0.006002041949527584,0.3990984246328118,0.02028358474147043,0.4050270777980892,0.02466853169501186,0.39764883803489526,0.07536526928212119,,,,,,,,
Synthetic,independent,Qwen3-8B,PMI_Prompt,0.5243391666666667,0.007040276393327446,0.05719210549737497,0.0230855278095269,0.06783630460039984,0.026917554643958393,0.2529599714164604,0.00822915560569015,,,,,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,0.503941493375328,0.004951137879634978,0.009800641346289666,0.011900665917044435,0.013412101360989309,0.022115242102734904,1.208631625553233,0.019932632290487085,,,,,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,0.5563097666666666,0.006113452432727513,0.27765603444019055,0.03362712021818563,0.3152259045278928,0.02831547809527256,4.102454688701522,0.7948852644043641,,,,,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,0.5125107666666666,0.002679645116946988,0.008378287876812083,0.01081626947685435,0.03607104466879828,0.014745827697676048,3.571065758420758,4.536264144523169,,,,,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,0.5382861666666667,0.010939547925734589,0.17676948564356337,0.02332403983485851,0.19091561589153166,0.02045676613839872,25.57330663927912,1.0601571758255688,,,,,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,0.5183774666666666,0.011409639520671398,0.044685426751474765,0.026671873214897363,0.022210829209387405,0.016034574553593632,2.6167630636638917,0.09930039045444974,,,,,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,0.5796170666666667,0.009010593700842708,0.42761550477833044,0.030755129178610827,0.44593407744700286,0.033635863285252,8.06165536013413,0.6176999022553955,,,,,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,0.5200495,0.006380933564360158,0.1083660132177475,0.02149222997636175,0.11909472393368552,0.024447844414489283,3.357012252861348,1.6486198791750053,,,,,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,0.5822735,0.006320625919471029,0.46712885870508425,0.0315692219899284,0.49009750382388556,0.03218744116770039,0.986594295334751,0.08703451322716732,,,,,,,,
Synthetic,independent,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,0.5167592666666667,0.007873651237760598,0.022031541531513526,0.024001904251196724,0.03858231395268955,0.022824352627743356,0.25184748912903465,0.009633348703864194,,,,,,,,
